pair,frame,joint_angle_rms_rad,robot_rf_point_rms_m
sparse-a__sparse-b,28,0.1354399404845422,0.022272750469714928
sparse-a__sparse-b,29,0.13509751702562753,0.022254714117971797
sparse-a__sparse-b,30,0.1347467640595103,0.022231582822650506
sparse-a__sparse-b,31,0.13439753422257,0.022206328621668218
sparse-a__sparse-b,32,0.13450703144697124,0.022208532308302775
sparse-a__sparse-b,33,0.13433940363953845,0.02219694956288237
sparse-a__sparse-b,34,0.13418517459940837,0.0221886453596176
sparse-a__sparse-b,35,0.13404024518675853,0.022181987638606838
sparse-a__sparse-b,36,0.13390548745308073,0.022177057049623798
sparse-a__sparse-b,37,0.13377533660676413,0.022172147894379435
sparse-a__sparse-b,38,0.13364752614991238,0.022166837925220322
sparse-a__sparse-b,39,0.133529270113998,0.022162955302624365
sparse-a__sparse-b,40,0.1334158884272085,0.022159226793205613
sparse-a__sparse-b,41,0.13329755386953512,0.02215357892418266
sparse-a__sparse-b,42,0.13316903224494303,0.022145027373846632
sparse-a__sparse-b,43,0.1330397290894606,0.022135757869032616
sparse-a__sparse-b,44,0.13292550386330693,0.022129435519164506
sparse-a__sparse-b,45,0.132836375268787,0.022128419088319275
sparse-a__sparse-b,46,0.13277336136997236,0.022133018629679216
sparse-a__sparse-b,47,0.1327386798930569,0.022143872823298646
sparse-a__sparse-b,48,0.13273054021606775,0.022160524738137708
sparse-a__sparse-b,49,0.13273501737012627,0.022179692967175178
sparse-a__sparse-b,50,0.1327437783578813,0.02219932870587187
sparse-a__sparse-b,51,0.13274906096244665,0.022217912688713495
sparse-a__sparse-b,52,0.13273600317143294,0.022231903567731953
sparse-a__sparse-b,53,0.1327002576151597,0.02224010303792897
sparse-a__sparse-b,54,0.13265139691276212,0.022244580728064112
sparse-a__sparse-b,55,0.13259980287820997,0.02224782851688554
sparse-a__sparse-b,56,0.1325537225126227,0.02225187396851998
sparse-a__sparse-b,57,0.13252547059172934,0.02225953472466235
sparse-a__sparse-b,58,0.13251141119832466,0.022269796745628283
sparse-a__sparse-b,59,0.13251001967999979,0.02228256202096414
sparse-a__sparse-b,60,0.13252386059885998,0.022298596758665162
sparse-a__sparse-b,61,0.1324969530049815,0.022316314571775683
sparse-a__sparse-b,62,0.13248340289233407,0.022336399940138363
sparse-a__sparse-b,63,0.13249125235456674,0.02235744437588699
sparse-a__sparse-b,64,0.13250279022959394,0.02237524749160392
sparse-a__sparse-b,65,0.13252258433236136,0.022391178701081805
sparse-a__sparse-b,66,0.1325381195866118,0.022404850458377618
sparse-a__sparse-b,67,0.13254340908137188,0.02241565143040106
sparse-a__sparse-b,68,0.13254723547200575,0.022425740335620073
sparse-a__sparse-b,69,0.1325564907673035,0.022436698432225892
sparse-a__sparse-b,70,0.1325759175839407,0.02244958029053444
sparse-a__sparse-b,71,0.13260071632494838,0.022463333691643134
sparse-a__sparse-b,72,0.13261115936362863,0.022473326263839122
sparse-a__sparse-b,73,0.13260349121153844,0.022478704685052493
sparse-a__sparse-b,74,0.13256553019158532,0.022476478821572186
sparse-a__sparse-b,75,0.13250101782518303,0.022467626545188274
sparse-a__sparse-b,76,0.13242142832401707,0.022454829747162855
sparse-a__sparse-b,77,0.13235996435396008,0.022446244759616967
sparse-a__sparse-b,78,0.13232441258108324,0.022443557995757698
sparse-a__sparse-b,79,0.13230363541887008,0.022444035728176787
sparse-a__sparse-b,80,0.13228465868823344,0.022444336893938984
sparse-a__sparse-b,81,0.13226277777392773,0.022443392961963737
sparse-a__sparse-b,82,0.13223777365985576,0.022441392490557117
sparse-a__sparse-b,83,0.13222183845263466,0.022441423946820013
sparse-a__sparse-b,84,0.1322255594440189,0.022446179694223384
sparse-a__sparse-b,85,0.13223669005281982,0.022452459414421047
sparse-a__sparse-b,86,0.13223614781797532,0.022455896118164526
sparse-a__sparse-b,87,0.13222805948223043,0.022457497026771318
sparse-a__sparse-b,88,0.13223615079790169,0.02246261328866928
sparse-a__sparse-b,89,0.13225051068240506,0.0224688953908821
sparse-a__sparse-b,90,0.1322702015668112,0.02247620114004095
sparse-a__sparse-b,91,0.1322946174945318,0.0224844335057858
sparse-a__sparse-b,92,0.13232693123230138,0.022494168875171385
sparse-a__sparse-b,93,0.1323738510969213,0.02250693019904934
sparse-a__sparse-b,94,0.13242311650976582,0.022519929046295534
sparse-a__sparse-b,95,0.13245917500541113,0.022529723061293343
sparse-a__sparse-b,96,0.1324720595799849,0.022534190411927436
sparse-a__sparse-b,97,0.13246533371541377,0.022534271684671047
sparse-a__sparse-b,98,0.13243471162789303,0.022528944904450975
sparse-a__sparse-b,99,0.13240678462889685,0.022524397029772453
sparse-a__sparse-b,100,0.13240492239833815,0.022525820224529976
sparse-a__sparse-b,101,0.13242347811398444,0.022531825896424055
sparse-a__sparse-b,102,0.13247645188718166,0.022545388329363793
sparse-a__sparse-b,103,0.1325712818012362,0.022567476985057542
sparse-a__sparse-b,104,0.13267565917824617,0.022590996762135482
sparse-a__sparse-b,105,0.13278488648293424,0.022614241609896876
sparse-a__sparse-b,106,0.13292075079208662,0.022643133739538954
sparse-a__sparse-b,107,0.13309090572562113,0.022675079089585288
sparse-a__sparse-b,108,0.13312400916275433,0.022674456741109746
sparse-a__sparse-b,109,0.13306908189159197,0.02264455910037829
sparse-a__sparse-b,110,0.13305662237222815,0.02262177051318897
sparse-a__sparse-b,111,0.13315665939913188,0.02262560725606334
sparse-a__sparse-b,112,0.13354004072161346,0.022712286171277546
sparse-a__sparse-b,113,0.134503179951088,0.023012698015203087
sparse-a__sparse-b,114,0.13634451968381472,0.023788301195952273
sparse-a__sparse-b,115,0.1377730528978868,0.024619897448355313
sparse-a__sparse-b,116,0.13806793995050037,0.024347208588105115
sparse-a__sparse-b,117,0.138077090414249,0.023949039347238136
sparse-a__sparse-b,118,0.13899112010935852,0.024063693470419673
sparse-a__sparse-b,119,0.14061312209977678,0.024499539354864264
sparse-a__sparse-b,120,0.14216814934521557,0.025029116317357287
sparse-a__sparse-b,121,0.14282416749899943,0.025354003967775082
sparse-a__sparse-b,122,0.14268677586841724,0.02536207759445667
sparse-a__sparse-b,123,0.1451393827905691,0.02618052550055989
sparse-a__sparse-b,124,0.15099870036321822,0.02776078102454102
sparse-a__sparse-b,125,0.16012023153646848,0.02996958855464659
sparse-a__sparse-b,126,0.17169677152339388,0.032523715481095845
sparse-a__sparse-b,127,0.18425484277308973,0.03513610185324977
sparse-a__sparse-b,128,0.1950841323079436,0.03721619754144072
sparse-a__sparse-b,129,0.20304378307359727,0.038631971606512515
sparse-a__sparse-b,130,0.20785232188406821,0.03939678709893941
sparse-a__sparse-b,131,0.2094100974972009,0.03949462654037412
sparse-a__sparse-b,132,0.20886361482250415,0.03901914432609547
sparse-a__sparse-b,133,0.20691348833297762,0.03855854084966919
sparse-a__sparse-b,134,0.20432134517474818,0.038019967369568294
sparse-a__sparse-b,135,0.2024454026584011,0.03776971775859412
sparse-a__sparse-b,136,0.20198383970113895,0.03781791458982759
sparse-a__sparse-b,137,0.1996735612453954,0.03783959725301295
sparse-a__sparse-b,138,0.19810858127277395,0.037915588621995046
sparse-a__sparse-b,139,0.195382994082264,0.03765030075549892
sparse-a__sparse-b,140,0.19149920037387486,0.03701293464287974
sparse-a__sparse-b,141,0.18619169164364865,0.035959307742195266
sparse-a__sparse-b,142,0.18016137864990878,0.03459890879701507
sparse-a__sparse-b,143,0.17446488005079458,0.033289196437607076
sparse-a__sparse-b,144,0.1680999767500861,0.03172898196635773
sparse-a__sparse-b,145,0.16069775064039504,0.02986925694565537
sparse-a__sparse-b,146,0.14992628702472519,0.02728002513437239
sparse-a__sparse-b,147,0.1389606711359869,0.024591630254394085
sparse-a__sparse-b,148,0.1300338507686206,0.02224169590853764
sparse-a__sparse-b,149,0.12517453959753888,0.020775726245701315
sparse-a__sparse-b,150,0.12388752773324807,0.02114723585051259
sparse-a__sparse-b,151,0.12419475106310782,0.020128072781168092
sparse-a__sparse-b,152,0.12956684859318396,0.021464299318025647
sparse-a__sparse-b,153,0.146209610841415,0.025497779504190715
sparse-a__sparse-b,154,0.17023677028282685,0.028525103644677346
sparse-a__sparse-b,155,0.20003771164125997,0.03556597750024946
sparse-a__sparse-b,156,0.22714997495126305,0.043802579770217606
sparse-a__sparse-b,157,0.23479490055430588,0.04483384543063324
sparse-a__sparse-b,158,0.24123483413493527,0.04747810180278958
sparse-a__sparse-b,159,0.24390903997972396,0.04996544070759918
sparse-a__sparse-b,160,0.24280783293808417,0.05124013326991565
sparse-a__sparse-b,161,0.23867623728428436,0.05072562599245956
sparse-a__sparse-b,162,0.23099546885714678,0.047796566217275925
sparse-a__sparse-b,163,0.21829732895139953,0.0429956742851974
sparse-a__sparse-b,164,0.20341422510886562,0.038021172099555335
sparse-a__sparse-b,165,0.1949846947803702,0.03558934156872256
sparse-a__sparse-b,166,0.18925980344824106,0.03412059219687443
sparse-a__sparse-b,167,0.1856121092829744,0.033225183787115344
sparse-a__sparse-b,168,0.18511587774017535,0.032933623372936136
sparse-a__sparse-b,169,0.19053916078333163,0.03476068282104978
sparse-a__sparse-b,170,0.19443681513770708,0.035155577842450055
sparse-a__sparse-b,171,0.2000114775140806,0.03624297098895659
sparse-a__sparse-b,172,0.20575836729641395,0.03770390648717452
sparse-a__sparse-b,173,0.2108594428046548,0.03924976771581044
sparse-a__sparse-b,174,0.21509249259274418,0.04062073070911597
sparse-a__sparse-b,175,0.21876257005142086,0.041672472510739314
sparse-a__sparse-b,176,0.2214722391560571,0.0422050755820551
sparse-a__sparse-b,177,0.22379340104718984,0.04243360261932146
sparse-a__sparse-b,178,0.21932947356507254,0.04132919034410535
sparse-a__sparse-b,179,0.2117885438613474,0.039411115556153724
sparse-a__sparse-b,180,0.19829790762365299,0.03625614068112288
sparse-a__sparse-b,181,0.17774209428961674,0.03139564028069957
sparse-a__sparse-b,182,0.15488824873183232,0.026039521503257054
sparse-a__sparse-b,183,0.14826773523646936,0.02567225131643722
sparse-a__sparse-b,184,0.14272361570094774,0.0268908048660306
sparse-a__sparse-b,185,0.11852699094831967,0.015915722338041446
sparse-a__sparse-b,186,0.12135583605270552,0.016108823726776567
sparse-a__sparse-b,187,0.1371087523258074,0.020217607129495167
sparse-a__sparse-b,188,0.1626206473782739,0.02595765455173627
sparse-a__sparse-b,189,0.18145465384458143,0.02966973361483289
sparse-a__sparse-b,190,0.18457899752761542,0.029819729338134367
sparse-a__sparse-b,191,0.18767100808719275,0.030694576251026597
sparse-a__sparse-b,192,0.18947133185176399,0.03149079248706378
sparse-a__sparse-b,193,0.1897880243765901,0.03180139884725926
sparse-a__sparse-b,194,0.18888970323604962,0.031565430060906785
sparse-a__sparse-b,195,0.18701991342063487,0.030833842169036004
sparse-a__sparse-b,196,0.18438058172333804,0.02975877782452119
sparse-a__sparse-b,197,0.18080983739276735,0.02832963831076237
sparse-a__sparse-b,198,0.169927353417525,0.025076094134933197
sparse-a__sparse-b,199,0.1626740811770724,0.02317967521464112
sparse-a__sparse-b,200,0.15595358273809362,0.021284878988668963
sparse-a__sparse-b,201,0.15009576498679272,0.019947428303285858
sparse-a__sparse-b,202,0.1462569089828873,0.01883954360466063
sparse-a__sparse-b,203,0.1452519626193595,0.018426561738246583
sparse-a__sparse-b,204,0.14804470256255695,0.019235056263467363
sparse-a__sparse-b,205,0.1597789462598319,0.022686104416818797
sparse-a__sparse-b,206,0.163645268654682,0.02397486813206936
sparse-a__sparse-b,207,0.17020996169792918,0.026346001521322694
sparse-a__sparse-b,208,0.1780715563046659,0.029507949698790028
sparse-a__sparse-b,209,0.18506646910836722,0.03280777274082685
sparse-a__sparse-b,210,0.1911672075875166,0.03577326774793255
sparse-a__sparse-b,211,0.19661536376366073,0.03777598814574921
sparse-a__sparse-b,212,0.20141424334558194,0.03888604572475006
sparse-a__sparse-b,213,0.20496515095482276,0.039193953269599416
sparse-a__sparse-b,214,0.20697681682034327,0.03884957650084213
sparse-a__sparse-b,215,0.20600230033375508,0.03748054773683755
sparse-a__sparse-b,216,0.20040120939502828,0.03573507580705854
sparse-a__sparse-b,217,0.18936929273713168,0.03255864230439111
sparse-a__sparse-b,218,0.17319937502746663,0.028266266662284583
sparse-a__sparse-b,219,0.15410677266753608,0.023136293369314706
sparse-a__sparse-b,220,0.14013816376873295,0.018957651400316754
sparse-a__sparse-b,221,0.13482453733978958,0.017186783201002667
sparse-a__sparse-b,222,0.13388648043146228,0.01693044119651542
sparse-a__sparse-b,223,0.13513336968665182,0.016867862943733464
sparse-a__sparse-b,224,0.13818438920666076,0.017115407292013708
sparse-a__sparse-b,225,0.1482933924968592,0.01979983639904619
sparse-a__sparse-b,226,0.16614022734248743,0.0240164689200517
sparse-a__sparse-b,227,0.18327870334002794,0.026952438123918634
sparse-a__sparse-b,228,0.19272824101400635,0.027861627343500877
sparse-a__sparse-b,229,0.19330407494453072,0.027794202009892414
sparse-a__sparse-b,230,0.1938435671236165,0.02776064121754697
sparse-a__sparse-b,231,0.1936582378387214,0.028619593542426887
sparse-a__sparse-b,232,0.19064964177817234,0.026027589410432997
sparse-a__sparse-b,233,0.18529672623742113,0.02491931451511656
sparse-a__sparse-b,234,0.17535886072017684,0.02239637984121944
sparse-a__sparse-b,235,0.16795098676217213,0.0203733492802664
sparse-a__sparse-b,236,0.16573226560771342,0.019933734933153403
sparse-a__sparse-b,237,0.16524479825407534,0.019440126089962977
sparse-a__sparse-b,238,0.16546290582239326,0.019231408867780124
sparse-a__sparse-b,239,0.16695998545125354,0.019582010415239964
sparse-a__sparse-b,240,0.17018986596431374,0.020640553394599047
sparse-a__sparse-b,241,0.1750800597479481,0.022377832373143794
sparse-a__sparse-b,242,0.18045223658107495,0.024641770649593678
sparse-a__sparse-b,243,0.18535530456976676,0.026867587757023005
sparse-a__sparse-b,244,0.18881515224832024,0.02838073848742955
sparse-a__sparse-b,245,0.1900586531226074,0.028769721605596762
sparse-a__sparse-b,246,0.18804923334109616,0.02791352111550492
sparse-a__sparse-b,247,0.17938593976213538,0.02527395967434232
sparse-a__sparse-b,248,0.1688237516229232,0.022462489422009957
sparse-a__sparse-b,249,0.16305692258508309,0.020875075264728565
sparse-a__sparse-b,250,0.15903857288500767,0.019766298330499855
sparse-a__sparse-b,251,0.15772477661490142,0.019414745071068867
sparse-a__sparse-b,252,0.15827073580232992,0.01959507426268097
sparse-a__sparse-b,253,0.159372461074453,0.019908255653044108
sparse-a__sparse-b,254,0.15991903892917028,0.02003965891813675
sparse-a__sparse-b,255,0.15981617098473092,0.01997170927082521
sparse-a__sparse-b,256,0.15974449122312445,0.019901409936442106
sparse-a__sparse-b,257,0.15992694312297914,0.019914634358759575
sparse-a__sparse-b,258,0.1603794669575453,0.020035921222423828
sparse-a__sparse-b,259,0.16111731931081835,0.0202538207165905
sparse-a__sparse-b,260,0.16203317173798568,0.02052183141574868
sparse-a__sparse-b,261,0.1629228403063085,0.020791804547837574
sparse-a__sparse-b,262,0.16373094568543597,0.02100486308964527
sparse-a__sparse-b,263,0.1640916730186311,0.021126281461229135
sparse-a__sparse-b,264,0.16400702437222406,0.02113899501515279
sparse-a__sparse-b,265,0.16334644175729782,0.021022004885579558
sparse-a__sparse-b,266,0.16250700908235294,0.020811565570315355
sparse-a__sparse-b,267,0.16165869486764403,0.020614528127683843
sparse-a__sparse-b,268,0.16100387093448598,0.020451544223002882
sparse-a__sparse-b,269,0.1604208710340983,0.020324364717638328
sparse-a__sparse-b,270,0.1598322600213724,0.020178981743573868
sparse-a__sparse-b,271,0.15926806643775984,0.020029800400998055
sparse-a__sparse-b,272,0.15873382360631352,0.019879792856011238
sparse-a__sparse-b,273,0.15826048409679372,0.019739265590030662
sparse-a__sparse-b,274,0.15775711517516494,0.019583769922320738
sparse-a__sparse-b,275,0.15710616220874762,0.019409862990153393
sparse-a__sparse-b,276,0.15645498342144254,0.019238261449939238
sparse-a__sparse-b,277,0.155836028008304,0.019075449560044574
sparse-a__sparse-b,278,0.1553680580968591,0.018949380504219744
sparse-a__sparse-b,279,0.15504173688453846,0.018859781819234797
sparse-a__sparse-b,280,0.15486522757887355,0.018804663498418816
sparse-a__sparse-b,281,0.1548678813167173,0.01879472174061921
sparse-a__sparse-b,282,0.155042349999607,0.018829756273746515
sparse-a__sparse-b,283,0.1552524191634357,0.018874373995262844
sparse-a__sparse-b,284,0.15539400216136273,0.018906957225172688
sparse-a__sparse-b,285,0.15550015986696464,0.018932067900934893
sparse-a__sparse-b,286,0.1555816998280748,0.018951395665000842
sparse-a__sparse-b,287,0.1556675893236609,0.018968908726743318
sparse-a__sparse-b,288,0.15575636966054318,0.018985632174346113
sparse-a__sparse-b,289,0.15579530434030944,0.01898731450430374
sparse-a__sparse-b,290,0.15578155534620908,0.018970153595119867
sparse-a__sparse-b,291,0.15575201950592896,0.01894565444692354
sparse-a__sparse-b,292,0.15572033123469592,0.018918138002131157
sparse-a__sparse-b,293,0.15569270253323847,0.01888847611248514
sparse-a__sparse-b,294,0.1560311794337138,0.018958436006131552
sparse-a__sparse-b,295,0.1572799905467754,0.01929353754549954
sparse-a__sparse-b,296,0.16056516218858893,0.020234398791726508
sparse-a__sparse-b,297,0.16540132712996497,0.021714762049396413
sparse-a__sparse-b,298,0.17463707942282386,0.02466719785350194
sparse-a__sparse-b,299,0.18777114921214683,0.02911679912894157
sparse-a__sparse-b,300,0.1828198071217819,0.030667366077020794
sparse-a__sparse-b,301,0.18260965830645023,0.03256620652222242
sparse-a__sparse-b,302,0.18977813287978978,0.039024296928878884
sparse-a__sparse-b,303,0.18847356569733387,0.039926367692979
sparse-a__sparse-b,304,0.18441019237555234,0.03919268002899385
sparse-a__sparse-b,305,0.17883053500587365,0.038500633640673305
sparse-a__sparse-b,306,0.16761295281390842,0.027329419415283183
sparse-a__sparse-b,307,0.16247375507849277,0.027920048546938494
sparse-a__sparse-b,308,0.16601130901711567,0.025709744187188
sparse-a__sparse-b,309,0.1856128543636839,0.029401436354443033
sparse-a__sparse-b,310,0.19750259365837733,0.033898655013577486
sparse-a__sparse-b,311,0.20340231757911031,0.03494077231998602
sparse-a__sparse-b,312,0.20787510193772735,0.036528672979798435
sparse-a__sparse-b,313,0.19810959867204306,0.049083808331509285
sparse-a__sparse-b,314,0.18522208812460061,0.026889251134059555
sparse-a__sparse-b,315,0.18127333522666314,0.026020051478221798
sparse-a__sparse-b,316,0.17785516327221926,0.02557920731665946
sparse-a__sparse-b,317,0.17344640180989823,0.025458803688096658
sparse-a__sparse-b,318,0.1735912041843446,0.026484171883596287
sparse-a__sparse-b,319,0.17767303228135498,0.028430418926132857
sparse-a__sparse-b,320,0.18072887098461846,0.03004179031380208
sparse-a__sparse-b,321,0.18150700926061003,0.030488282962365398
sparse-a__sparse-b,322,0.18033063785479103,0.02982515600719194
sparse-a__sparse-b,323,0.1766772230521191,0.02772251115028443
sparse-a__sparse-b,324,0.17108799915250522,0.025534498556822435
sparse-a__sparse-b,325,0.16405170840378508,0.02344197950170804
sparse-a__sparse-b,326,0.15549692896618114,0.021335558898155096
sparse-a__sparse-b,327,0.1519841958500526,0.020334575434592883
sparse-a__sparse-b,328,0.1494815764045331,0.01973511617314779
sparse-a__sparse-b,329,0.14823443631215164,0.01944193236658261
sparse-a__sparse-b,330,0.14783157088883397,0.019292514780673824
sparse-a__sparse-b,331,0.1476657525488576,0.019206904528714448
sparse-a__sparse-b,332,0.1480759714652671,0.019195902355143662
sparse-a__sparse-b,333,0.14943379051673292,0.019444877493067732
sparse-a__sparse-b,334,0.1520671648108712,0.020222505850502875
sparse-a__sparse-b,335,0.15408922971960115,0.020857776676807823
sparse-a__sparse-b,336,0.1570102627778183,0.02179325153521786
sparse-a__sparse-b,337,0.16034342622625136,0.022898507264858706
sparse-a__sparse-b,338,0.16317926377127526,0.02384450740089399
sparse-a__sparse-b,339,0.16533465215857,0.023881507809764186
sparse-a__sparse-b,340,0.16519895886758765,0.023282950487381233
sparse-a__sparse-b,341,0.16278092847575834,0.022336624975751524
sparse-a__sparse-b,342,0.15903581385664242,0.021286050990233733
sparse-a__sparse-b,343,0.15445807131545006,0.020096583785931977
sparse-a__sparse-b,344,0.15195765008064505,0.019386549303061783
sparse-a__sparse-b,345,0.15004756629937688,0.018864197031654366
sparse-a__sparse-b,346,0.14835768050432543,0.018428374680219406
sparse-a__sparse-b,347,0.14779701944488932,0.018263069120226325
sparse-a__sparse-b,348,0.14931243085656254,0.01858774901295554
sparse-a__sparse-b,349,0.15365118032315067,0.01957661816363464
sparse-a__sparse-b,350,0.1602880492324324,0.02109038013439931
sparse-a__sparse-b,351,0.16688382364697046,0.02259224992483417
sparse-a__sparse-b,352,0.1716449997795013,0.02372204736873891
sparse-a__sparse-b,353,0.1736080665120521,0.024224674160811963
sparse-a__sparse-b,354,0.1731211683580228,0.024130249071432023
sparse-a__sparse-b,355,0.16995951040509483,0.023349757929765264
sparse-a__sparse-b,356,0.1631702723980276,0.0217058012777643
sparse-a__sparse-b,357,0.1529935939078386,0.0195670994213639
sparse-a__sparse-b,358,0.14521366120300383,0.01789793414565881
sparse-a__sparse-b,359,0.1414591350318523,0.017033075394199286
sparse-a__sparse-b,360,0.13961122450156885,0.016615238729706865
sparse-a__sparse-b,361,0.13763835104801367,0.01614891737230132
sparse-a__sparse-b,362,0.13587570883389402,0.015721951118165246
sparse-a__sparse-b,363,0.13445784652682508,0.015371785107459717
sparse-a__sparse-b,364,0.1335418957542686,0.015156458664675207
sparse-a__sparse-b,365,0.1333289502936435,0.015147744557699825
sparse-a__sparse-b,366,0.13348262965144123,0.015229563707879663
sparse-a__sparse-b,367,0.13367149452957738,0.01524009991749014
sparse-a__sparse-b,368,0.1336812101720292,0.015195408425673603
sparse-a__sparse-b,369,0.1336240690248478,0.015076414903535946
sparse-a__sparse-b,370,0.1337094166311989,0.014968976317820475
sparse-a__sparse-b,371,0.13419441966444737,0.014973943706947705
sparse-a__sparse-b,372,0.13505604821029688,0.015093179846412213
sparse-a__sparse-b,373,0.13582035982731747,0.015181663109127401
sparse-a__sparse-b,374,0.13637049409845134,0.015262113973008485
sparse-a__sparse-b,375,0.13675916682646416,0.01530462959223727
sparse-a__sparse-b,376,0.13699534863443236,0.015330499039866127
sparse-a__sparse-b,377,0.13713151433019163,0.015355272885475084
sparse-a__sparse-b,378,0.13721130810386614,0.01537235786812461
sparse-a__sparse-b,379,0.13722855886881397,0.015380733257374803
sparse-a__sparse-b,380,0.13722582626362972,0.01538948765439276
sparse-a__sparse-b,381,0.13722315364135873,0.015402013280457769
sparse-a__sparse-b,382,0.13721730031403634,0.01541479901204822
sparse-a__sparse-b,383,0.13724602537951647,0.01543624656804369
sparse-a__sparse-b,384,0.13731026598273444,0.015465668752016277
sparse-a__sparse-b,385,0.13742520792941534,0.015508315061709948
sparse-a__sparse-b,386,0.13753848038264363,0.015552351733244355
sparse-a__sparse-b,387,0.1376175423788137,0.015589867483954039
sparse-a__sparse-b,388,0.13763163358843264,0.015616160244327196
sparse-a__sparse-b,389,0.13758240760132429,0.01563395025196257
sparse-a__sparse-b,390,0.1374913715892601,0.01564469486707411
sparse-a__sparse-b,391,0.13737227272439326,0.01564912821257055
sparse-a__sparse-b,392,0.13726637615897583,0.01565465680209822
sparse-a__sparse-b,393,0.13718289282973245,0.015662520239390246
sparse-a__sparse-b,394,0.13710437132530315,0.01566530237085895
sparse-a__sparse-b,395,0.13700809989403293,0.015656611636605013
sparse-a__sparse-b,396,0.13686538798399586,0.015608953792959785
sparse-a__sparse-b,397,0.13676186341443275,0.015599198677001557
sparse-a__sparse-b,398,0.13670278163707644,0.015555853797957913
sparse-a__sparse-b,399,0.13671626347971186,0.015634785140889562
sparse-a__sparse-b,400,0.13670463806065314,0.01563876214605066
sparse-a__sparse-b,401,0.13672194982877353,0.015655552049863113
sparse-a__sparse-b,402,0.13676409238853363,0.015685789704287325
sparse-a__sparse-b,403,0.13683790951347458,0.015729420601560032
sparse-a__sparse-b,404,0.1368799991531192,0.015768854644005553
sparse-a__sparse-b,405,0.13702192646707242,0.015802008540652474
sparse-a__sparse-b,406,0.13703320712352923,0.01582866294196429
sparse-a__sparse-b,407,0.13716409368027266,0.015888027609933814
sparse-a__sparse-b,408,0.13770708331134962,0.016049092812994735
sparse-a__sparse-b,409,0.14080104047773426,0.01685961274142882
sparse-a__sparse-b,410,0.150883800687384,0.019380989990861085
sparse-a__sparse-b,411,0.15972633455966767,0.022091683911152533
sparse-a__sparse-b,412,0.1723417061269043,0.026860287270966787
sparse-a__sparse-b,413,0.18056270482204279,0.03155135957737973
sparse-a__sparse-b,414,0.18086494411656018,0.03412548493276153
sparse-a__sparse-b,415,0.17992138372738956,0.03573365960696337
sparse-a__sparse-b,416,0.17494997865119535,0.03362768014415161
sparse-a__sparse-b,417,0.15908284757314237,0.023291561252812676
sparse-a__sparse-b,418,0.13001242644330613,0.018134250147931193
sparse-a__sparse-b,419,0.0926381600708063,0.012821879294198028
sparse-a__sparse-b,420,0.09299578487015668,0.014000990514084266
sparse-a__sparse-b,421,0.09336045430688457,0.01527277284118388
sparse-a__sparse-b,422,0.09419081819749152,0.016783679693552555
sparse-a__sparse-b,423,0.09608790219989655,0.018976961362288058
sparse-a__sparse-b,424,0.0997422626227086,0.021916803544854913
sparse-a__sparse-b,425,0.09610591757011215,0.0352499041997345
sparse-a__sparse-b,426,0.12844956040853311,0.059251815694924305
sparse-a__sparse-b,427,0.14827414508494066,0.07638634217398332
sparse-a__sparse-b,428,0.11587121747125016,0.06437238601942247
sparse-a__sparse-b,429,0.09552047043340449,0.047865174260683645
sparse-a__sparse-b,430,0.08395171370392669,0.032847217159430245
sparse-a__sparse-b,431,0.07664478260199208,0.016216286338392824
sparse-a__sparse-b,432,0.07581019693844412,0.013659759929289146
sparse-a__sparse-b,433,0.07658434359401874,0.013143744337908806
sparse-a__sparse-b,434,0.07819737163576818,0.01267717238636831
sparse-a__sparse-b,435,0.0800648246093105,0.01209648912646227
sparse-a__sparse-b,436,0.08246584297827739,0.012229842496703447
sparse-a__sparse-b,437,0.0847495298594524,0.013533281550010096
sparse-a__sparse-b,438,0.08661541422782784,0.01513908028239023
sparse-a__sparse-b,439,0.08704794490944477,0.016212393929607192
sparse-a__sparse-b,440,0.08603605791900402,0.01644961816817889
sparse-a__sparse-b,441,0.08395953723357347,0.01586650142655275
sparse-a__sparse-b,442,0.08146829714152165,0.014761956314287438
sparse-a__sparse-b,443,0.07838716923680451,0.013091746597323825
sparse-a__sparse-b,444,0.07602209795523471,0.011448842517687048
sparse-a__sparse-b,445,0.074082658630287,0.010128935256883366
sparse-a__sparse-b,446,0.07398908282704357,0.011590702182760414
sparse-a__sparse-b,447,0.07261553155125484,0.010382060114813036
sparse-a__sparse-b,448,0.07149397986870731,0.010122174209092815
sparse-a__sparse-b,449,0.07065516350901403,0.009903040781366262
sparse-a__sparse-b,450,0.07042854714537099,0.010414503863852507
sparse-a__sparse-b,451,0.07059715222439071,0.011459658198103033
sparse-a__sparse-b,452,0.07059747723008412,0.011898086858602653
sparse-a__sparse-b,453,0.07038882529340564,0.011666374668831867
sparse-a__sparse-b,454,0.07020844561223122,0.011060571681551862
sparse-a__sparse-b,455,0.07008785873585577,0.010319274301264638
sparse-a__sparse-b,456,0.07001730730548757,0.009608128456270192
sparse-a__sparse-b,457,0.06998600234455342,0.009025854036671423
sparse-a__sparse-b,458,0.07002792488524298,0.00858489818966492
sparse-a__sparse-b,459,0.0700889347630551,0.008310213344535057
sparse-a__sparse-b,460,0.07010738021755955,0.008191709161939812
sparse-a__sparse-b,461,0.07007692205662994,0.008120681248724336
sparse-a__sparse-b,462,0.06989405648440748,0.007921251622155012
sparse-a__sparse-b,463,0.06943000966873192,0.007933893294049112
sparse-a__sparse-b,464,0.06942269030092191,0.008041649797796242
