label,frame,root_position_residual_m,four_ee_position_residual_m,dense_added_position_residual_m,all_declared_position_residual_m,left_wrist_position_residual_m,right_wrist_position_residual_m,left_ankle_position_residual_m,right_ankle_position_residual_m,torso_position_residual_m,head_position_residual_m,left_shoulder_position_residual_m,right_shoulder_position_residual_m,left_elbow_position_residual_m,right_elbow_position_residual_m,left_hip_position_residual_m,right_hip_position_residual_m,left_knee_position_residual_m,right_knee_position_residual_m,left_toe_position_residual_m,right_toe_position_residual_m
sparse-b,109,1.23069012991145e-05,0.0043902200173165885,0.0,0.003514637394113094,0.009496921044648483,0.008021663247424756,1.886849120536567e-05,2.3427285987750593e-05,,,,,,,,,,,,
sparse-b,110,2.064411717209528e-05,0.0007356889567116522,0.0,0.000592679988803741,0.0017152321551055759,0.0011676119869343017,2.6152869316209343e-05,3.375881549052176e-05,,,,,,,,,,,,
sparse-b,111,2.5156359098835697e-05,0.005761154800007717,0.0,0.004613955111825942,0.013030737121379143,0.009956010108287965,2.4717716214090772e-05,3.315425414967107e-05,,,,,,,,,,,,
sparse-b,112,7.156107635734418e-05,0.011556795647625889,0.0,0.009259748733372179,0.025688276481051486,0.02049726970935181,1.7709460712773947e-05,2.3926939387483983e-05,,,,,,,,,,,,
sparse-b,113,0.0001653200375125571,0.017633109233692323,0.0,0.01413955139445637,0.038577500093351785,0.03193360771997564,1.2068922601197012e-05,9.260198840674374e-06,,,,,,,,,,,,
sparse-b,114,0.00028276502891056235,0.022617327488868293,0.0,0.018150414996876744,0.048763949214467604,0.04168458049802643,1.538351852760949e-05,5.396724451533397e-06,,,,,,,,,,,,
sparse-b,115,0.00033844495123293766,0.02333162481695206,0.0,0.018732988843808238,0.05014230001276446,0.04298355523582762,7.712561559533212e-05,0.00012351840362083373,,,,,,,,,,,,
sparse-b,116,0.00027203740231281364,0.016710198459074413,0.0,0.013422566247722095,0.03442511440705694,0.03174976846209922,0.000275311490696827,0.0003905994764446697,,,,,,,,,,,,
sparse-b,117,0.00022105688611899024,0.009331883799787305,0.0,0.007509718417053643,0.01774393782986032,0.018923680988839276,0.0002628884833802174,0.00039702789706940584,,,,,,,,,,,,
sparse-b,118,0.00015070892223147106,0.0050673896242334395,0.0,0.0040840534838330455,0.009337463434915361,0.010537104795037536,0.00015159353125243313,0.0002433967357284249,,,,,,,,,,,,
sparse-b,119,0.00012042478981667934,0.0035512291441133696,0.0,0.0028650682732540315,0.006760922162546363,0.007201577787561356,9.071482141091555e-05,0.00015170180493484514,,,,,,,,,,,,
sparse-b,120,0.00013911018572788727,0.0036745759510426962,0.0,0.0029674827979797344,0.007231442901492788,0.0072469997265606125,8.308991913040704e-05,0.00013677125698697702,,,,,,,,,,,,
sparse-b,121,0.00020134786994432613,0.004822981987896945,0.0,0.0038986551643064213,0.009578358504284557,0.009464402302963106,9.703493036971639e-05,0.00015213221397040102,,,,,,,,,,,,
sparse-b,122,0.00029425020063329657,0.00642273626236477,0.0,0.005197039050018475,0.0126454265598131,0.012761225387290978,0.00011046950279698025,0.00017382359955802254,,,,,,,,,,,,
sparse-b,123,0.0004004608934593662,0.007870345969156558,0.0,0.00637636895401712,0.015328875681880969,0.015937545622971717,7.93955598369243e-05,0.00013556701193662078,,,,,,,,,,,,
sparse-b,124,0.0004687362617783814,0.008443461980909239,0.0,0.0068485168370830685,0.016433951539197467,0.017273607300349814,1.4661088397009656e-05,5.162799569266322e-05,,,,,,,,,,,,
sparse-b,125,0.00046391802643449285,0.007858220914937701,0.0,0.00637936033723706,0.015126481083363308,0.016185544233700645,4.682559598538173e-05,7.403274670147199e-05,,,,,,,,,,,,
sparse-b,126,0.0004124952908956181,0.006330439688830543,0.0,0.005146850809243558,0.012019096954062567,0.013091744903860543,6.723389638723957e-05,0.00014368300101182536,,,,,,,,,,,,
sparse-b,127,0.00035503327234791705,0.004686875348101506,0.0,0.0038205069329507882,0.0087867305742301,0.009670489870020973,7.248088870946486e-05,0.00021780005944548622,,,,,,,,,,,,
sparse-b,128,0.00026779385331246236,0.003267021271632059,0.0,0.00266717578796814,0.006045439492321653,0.006743848682391272,5.9350092425207135e-05,0.00021944681939010493,,,,,,,,,,,,
sparse-b,129,0.0001823853988782249,0.002120599130613809,0.0,0.0017329563842666922,0.003839530464546818,0.004439065971182729,4.567808361107716e-05,0.0001581220031146126,,,,,,,,,,,,
sparse-b,130,0.00012154059924346696,0.0014013059065647153,0.0,0.0011453528451004656,0.0024485458695497732,0.0030209195057701757,5.27694234632446e-05,8.298882747566809e-05,,,,,,,,,,,,
sparse-b,131,8.987969087519071e-05,0.001042251223415349,0.0,0.0008517769169073174,0.0016669234128566812,0.0023398908889485266,0.00010499168480622152,5.7198907049966966e-05,,,,,,,,,,,,
sparse-b,132,2.7867010585990837e-05,0.00043271126769809786,0.0,0.00035174241627567647,0.0007639231526560725,0.0009613721237626773,2.984314162503657e-06,2.5654802111379547e-06,,,,,,,,,,,,
sparse-b,133,2.089587084346676e-05,0.00032559919117964106,0.0,0.0002646585271124062,0.0005595411696678135,0.0007381697561321675,2.5571757173600718e-06,2.12866320122326e-06,,,,,,,,,,,,
sparse-b,134,1.887974827014204e-05,0.00029704748315412656,0.0,0.00024141393617732967,0.0005028340955400383,0.0006795155482040417,2.927304432569182e-06,2.9129844398570918e-06,,,,,,,,,,,,
sparse-b,135,2.0782585625601888e-05,0.00033045523071164386,0.0,0.0002685207016944355,0.0005705301000655702,0.0007446857877142297,2.6477420051680635e-06,3.95729306160755e-06,,,,,,,,,,,,
sparse-b,136,0.00010682747381265236,0.00146171803080865,0.0,0.0011907399194094506,0.002766948908018806,0.0023515037779219313,0.00030026343193767676,0.00042815600535618545,,,,,,,,,,,,
sparse-b,137,0.00012972961869773603,0.0020460925278428105,0.0,0.0016628199460137956,0.004178870413468044,0.0032455992107361027,0.0003913576350088992,0.00036854285215819527,,,,,,,,,,,,
sparse-b,138,4.702036079775548e-05,0.0007892940471640315,0.0,0.0006408393098907763,0.0014352847582206913,0.0016944112362114552,1.016871588386873e-05,1.7311478340110852e-05,,,,,,,,,,,,
sparse-b,139,2.4374898828283528e-05,0.0004210757083962501,0.0,0.00034173554648265684,0.0007814539213780881,0.0008864715910072665,6.696479265847539e-06,9.68084193379839e-06,,,,,,,,,,,,
sparse-b,140,8.105544785656743e-06,0.0001520787466672207,0.0,0.0001232841062909079,0.0003093808938696228,0.0002888666549010333,4.695764017399183e-06,5.3716738808275434e-06,,,,,,,,,,,,
sparse-b,141,2.5949953434562287e-07,4.900410765939575e-06,0.0,3.972228519620785e-06,1.0788050332645462e-05,8.585380117255087e-06,1.2982740697617244e-07,9.838520688157725e-08,,,,,,,,,,,,
sparse-b,142,1.521370447190018e-06,2.63860762139852e-05,0.0,2.1413135060626165e-05,4.7008065525534205e-05,5.800149871954133e-05,1.5825706776986628e-07,3.7648354309539823e-07,,,,,,,,,,,,
sparse-b,143,4.6075333945578153e-07,8.207035546603624e-06,0.0,6.657779105174056e-06,1.5088746312740449e-05,1.7528458259629207e-05,6.704741964084472e-08,1.4389019440400053e-07,,,,,,,,,,,,
sparse-b,144,5.455459688077081e-07,9.864665215368857e-06,0.0,8.000841366056627e-06,1.8265121090558308e-05,2.0914561848729535e-05,9.049888224783803e-08,1.8847903993974826e-07,,,,,,,,,,,,
sparse-b,145,5.588416248508437e-07,1.0275909949632216e-05,0.0,8.332496284675942e-06,1.912519049263762e-05,2.1665408530367602e-05,1.0424586407849764e-07,2.0879491144514052e-07,,,,,,,,,,,,
sparse-b,146,4.7351848001399776e-07,8.85503958854368e-06,0.0,7.1787353668377445e-06,1.6492622703465015e-05,1.8642724758126773e-05,9.880577834908306e-08,1.8600511423384975e-07,,,,,,,,,,,,
sparse-b,147,4.131067834656567e-07,7.854389757974548e-06,0.0,6.3661331630727695e-06,1.4631621126627041e-05,1.6525243645304956e-05,9.625730722200039e-08,1.644369527441959e-07,,,,,,,,,,,,
sparse-b,148,3.6252267564181095e-07,6.987920211321769e-06,0.0,5.662840704185778e-06,1.3091983904928653e-05,1.4625305527330196e-05,9.48223343116284e-08,1.3956907871660053e-07,,,,,,,,,,,,
sparse-b,149,3.345436544304608e-07,6.494584133009251e-06,0.0,5.262576037293493e-06,1.2297785037882263e-05,1.3465837452778057e-05,9.557910033087008e-08,1.1913494104581379e-07,,,,,,,,,,,,
sparse-b,150,1.7370038046495035e-06,3.3810067883164e-05,0.0,2.7395455067461098e-05,6.470612879720877e-05,6.944740581118738e-05,5.557768899321015e-07,5.309600343277606e-07,,,,,,,,,,,,
sparse-b,151,1.6793516536197827e-06,3.241131047136313e-05,0.0,2.626491870781446e-05,6.492774870064914e-05,6.368669277947733e-05,6.2925231809603e-07,4.0154808723000946e-07,,,,,,,,,,,,
sparse-b,152,0.000118752053525171,0.002887010778073734,0.0,0.002333359033164021,0.007616351800382093,0.0030577520328220484,0.0005679796212733677,0.0003059596578174262,,,,,,,,,,,,
sparse-b,153,0.0002894069886518816,0.005051649583247095,0.0,0.004099201064328052,0.011545398261759087,0.006917723213152837,0.0013834339803697098,0.0003600428777067468,,,,,,,,,,,,
sparse-b,154,0.0005328916684397535,0.006956542354983189,0.0,0.005671812217674503,0.013441287238483106,0.011600428613309661,0.002173145332884409,0.0006113082352555803,,,,,,,,,,,,
sparse-b,155,0.0006940078478307526,0.008265640875635926,0.0,0.006751314270074892,0.014342624695301646,0.015439382449974977,0.002481895992122999,0.0007986603651440836,,,,,,,,,,,,
sparse-b,156,0.0007311486336806661,0.008828979070111403,0.0,0.007209412982825257,0.01476134101476123,0.01721300380913923,0.002415686888645981,0.0009258845678991757,,,,,,,,,,,,
sparse-b,157,0.0006228231134850218,0.008243079927658877,0.0,0.006719028564824106,0.013931575851034567,0.016169335956803765,0.0019442678668719973,0.0009271400359251819,,,,,,,,,,,,
sparse-b,158,0.00047235616171517153,0.0068385924279196686,0.0,0.005565345174678769,0.011920082336909537,0.013179878079912145,0.0013532903888786919,0.0009011189059782988,,,,,,,,,,,,
sparse-b,159,0.00033718336785826535,0.004876117319324105,0.0,0.003968330529030937,0.007979686479765588,0.009823854157220396,0.0008577045980825073,0.0008432240422279262,,,,,,,,,,,,
sparse-b,160,0.0002661577811241261,0.0035094964964840257,0.0,0.002860828753412046,0.0053477470601215465,0.007440712019291334,0.0004995188693415623,0.0007500080371816598,,,,,,,,,,,,
sparse-b,161,0.00024563681315448773,0.003373786784595139,0.0,0.002748156790307009,0.005647592192676327,0.006775257747324362,0.0003981167266443185,0.0006741804717355501,,,,,,,,,,,,
sparse-b,162,1.3851589320347207e-06,2.1986792866668593e-05,0.0,1.786646607974182e-05,4.083643336709456e-05,4.7039046769179575e-05,5.225555340298596e-08,1.9435776997242092e-08,,,,,,,,,,,,
sparse-b,163,3.332664320948029e-07,6.1102205447778544e-06,0.0,4.954829722241244e-06,9.983821399721383e-06,1.4279609965841911e-05,1.0484640606931844e-07,7.260440747880741e-08,,,,,,,,,,,,
sparse-b,164,1.326063815960301e-06,2.232281228176883e-05,0.0,1.812346258860712e-05,4.870279969673587e-05,4.039371046600675e-05,1.3213241510128762e-07,6.260654923141166e-08,,,,,,,,,,,,
sparse-b,165,1.372590441825936e-06,2.3502517959023507e-05,0.0,1.9076532455583993e-05,4.552386143406574e-05,4.824433868381801e-05,1.0821753206310718e-07,1.3365418614716456e-07,,,,,,,,,,,,
sparse-b,166,1.3257844780719081e-06,2.3696882555578892e-05,0.0,1.9222662940077495e-05,4.608516960816229e-05,4.832758142167937e-05,1.624448500874668e-07,2.1233434238644565e-07,,,,,,,,,,,,
sparse-b,167,9.538770575818847e-07,1.7753376107811546e-05,0.0,1.4393476297765615e-05,3.4496523112303715e-05,3.615147493391698e-05,1.4962969030010953e-07,2.1587669472538133e-07,,,,,,,,,,,,
sparse-b,168,2.3241656170524655e-06,4.500162048349446e-05,0.0,3.646612951020606e-05,9.139897194380056e-05,8.754291369127956e-05,4.6986954250811764e-07,5.947267563896062e-07,,,,,,,,,,,,
sparse-b,169,0.0002318805338992233,0.003626824166819822,0.0,0.0029478354402357023,0.011118621970539835,0.0020647573372876396,0.00048765895229166027,0.0008362584071601545,,,,,,,,,,,,
sparse-b,170,0.000384752591205832,0.005987505701080047,0.0,0.004866955079105204,0.01670193688070727,0.004087540351694809,0.00049252286244848,0.0026680227094696266,,,,,,,,,,,,
sparse-b,171,0.0006516398822265089,0.007474776372706575,0.0,0.006110149074610561,0.01922708988860687,0.006190746829194811,0.000507293789088291,0.003973974983936326,,,,,,,,,,,,
sparse-b,172,0.0007481015519547945,0.008277671497032634,0.0,0.006771757508017067,0.019946310825835204,0.00839108781949505,0.0005460665046852753,0.004227220838115012,,,,,,,,,,,,
sparse-b,173,0.0006810833431749306,0.008291490040785832,0.0,0.0067694087012636515,0.018615536389348684,0.010398353822934709,0.0005593269609924571,0.003592742989867478,,,,,,,,,,,,
sparse-b,174,0.0005266303359394628,0.007659312823960496,0.0,0.00623277632635629,0.015959601207908874,0.011469220764195608,0.0005765293371564284,0.0026318999865810747,,,,,,,,,,,,
sparse-b,175,0.0003700468870652357,0.006799300813551932,0.0,0.005513450028254592,0.013376433641065071,0.011525721054269269,0.0006155169293764467,0.0016795316294969396,,,,,,,,,,,,
sparse-b,176,0.0002581732499039278,0.006068730392142406,0.0,0.004906618963694711,0.01166665275796207,0.011024871704859393,0.0006009435877452799,0.0009824535180028807,,,,,,,,,,,,
sparse-b,177,0.0002913141446755415,0.005963820944913491,0.0,0.004829319584865901,0.01120397040330859,0.010807482133102123,0.0006387326409650528,0.0012050986022781988,,,,,,,,,,,,
sparse-b,178,1.2053396511521228e-05,0.0003108642490162339,0.0,0.0002511020785152914,0.0008830415738283546,0.00032055771297361435,1.9421119933959085e-05,2.0436589329007434e-05,,,,,,,,,,,,
sparse-b,179,6.356637596104563e-07,1.1365000111494293e-05,0.0,9.219132841117525e-06,6.203867190112561e-06,3.861962246291122e-05,2.267041128717436e-07,4.098066800816519e-07,,,,,,,,,,,,
sparse-b,180,1.1964369786639747e-06,2.1700594213681476e-05,0.0,1.7599762766677974e-05,2.3293520816387947e-05,6.257131214844279e-05,2.3664157316866233e-07,7.009023167265049e-07,,,,,,,,,,,,
sparse-b,181,1.4558977339638916e-06,2.7130872917955065e-05,0.0,2.199587788115683e-05,3.5601549447434945e-05,7.186452866455731e-05,2.696479924060877e-07,7.877655674219125e-07,,,,,,,,,,,,
sparse-b,182,1.7850295951322684e-06,3.4481552791263065e-05,0.0,2.7942248152036908e-05,5.165721765048349e-05,8.497286162902639e-05,2.913889348427907e-07,1.0047429506995906e-06,,,,,,,,,,,,
sparse-b,183,2.568683668561603e-05,0.0004439802910832538,0.0,0.0003603216002037263,0.0006040176106017634,0.0011059751134592935,2.6991946390060187e-05,3.8936493881898256e-05,,,,,,,,,,,,
sparse-b,184,2.05597591512625e-05,0.0003584044198977896,0.0,0.0002908354877484842,0.0004603418283424241,0.0009108822333617453,2.446369914311494e-05,3.792991874387405e-05,,,,,,,,,,,,
sparse-b,185,9.30105947196116e-06,0.00019096561830089632,0.0,0.0001546327065351093,0.000269647074714636,0.00045392296560406296,1.7415385611047466e-05,2.287704727383897e-05,,,,,,,,,,,,
sparse-b,186,2.7485044013350505e-06,8.181258607123134e-05,0.0,6.599976973725208e-05,0.000262894269499104,4.7709418326620435e-05,9.354941738078824e-06,7.2917147211221146e-06,,,,,,,,,,,,
sparse-b,187,0.00029697446626891083,0.005111666381250725,0.0,0.0041487279982543625,0.010470373537022173,0.007236716617570997,0.0020633416316094095,0.0006762337388003204,,,,,,,,,,,,
sparse-b,188,0.0006677747635946758,0.009601557756102698,0.0,0.007814801157601093,0.0166598298486381,0.017194818751439314,0.0036389048510846226,0.0009126775732487543,,,,,,,,,,,,
sparse-b,189,0.0009530294342178612,0.013693967304082316,0.0,0.011145779730109424,0.02231217289424754,0.027230305992220035,0.0041086568683851524,0.0011247334614765399,,,,,,,,,,,,
sparse-b,190,0.0010672804259725208,0.017189347609919612,0.0,0.013964934173130194,0.02811131462949168,0.035773881834752316,0.003633175270531439,0.0012390187049030191,,,,,,,,,,,,
sparse-b,191,0.0010335103620620941,0.019076690165889455,0.0,0.015468054205123986,0.031828418581360395,0.040656162697539015,0.0026145716629715774,0.0012076077216868313,,,,,,,,,,,,
sparse-b,192,0.0009232480003106225,0.019022437227544084,0.0,0.015402599382097393,0.03229830678691308,0.04110008250127426,0.0015976067897343815,0.0010937528322546226,,,,,,,,,,,,
sparse-b,193,0.0007706685068863222,0.016924790485805166,0.0,0.013693966090021398,0.028672856356215748,0.037205052617880416,0.0009410926823527347,0.0008801602867717701,,,,,,,,,,,,
sparse-b,194,0.0005833457381920471,0.013455161980159742,0.0,0.010880798731766204,0.021763178545982847,0.030723733174729956,0.0007127907337258446,0.0006209454662003167,,,,,,,,,,,,
sparse-b,195,0.0004043827228382242,0.009622273649377396,0.0,0.007778695464069563,0.013694889710763674,0.02352882332855981,0.0008248149075796569,0.0004405666506064447,,,,,,,,,,,,
sparse-b,196,0.00026851125675946653,0.0065713388259436,0.0,0.005310773312106774,0.007642575542145786,0.017155372868297727,0.0010561949351184546,0.00043121195821243396,,,,,,,,,,,,
sparse-b,197,0.00015988420847122187,0.004848304081330045,0.0,0.00391062010675828,0.006897419624883487,0.010905347087916791,0.001097685824211602,0.0004927637883082981,,,,,,,,,,,,
sparse-b,198,5.717036556907022e-05,0.0009490660297589409,0.0,0.0007706868969209668,0.001958454160240234,0.0017967007245323447,1.5547895742063587e-05,2.5561338521121116e-05,,,,,,,,,,,,
sparse-b,199,2.5994779685943083e-05,0.0004294749761409068,0.0,0.00034877893684991405,0.0008763846205537956,0.0008198880865811338,7.268679763579825e-06,1.4358517665117861e-05,,,,,,,,,,,,
sparse-b,200,1.6330446460297634e-05,0.0002769171474184771,0.0,0.00022479980722684122,0.00055803315164075,0.0005268491364755953,7.617116985967411e-06,1.516918457159575e-05,,,,,,,,,,,,
sparse-b,201,9.904258133763883e-06,0.00017333674288306117,0.0,0.00014065024593320173,0.00034034460577076116,0.0003366330864688511,6.030235104125327e-06,1.03390441885071e-05,,,,,,,,,,,,
sparse-b,202,6.17373134432062e-07,1.0067108365194207e-05,0.0,8.17716131904178e-06,1.8652330412847074e-05,2.138618706783733e-05,7.23644763225942e-08,1.5755150376983802e-07,,,,,,,,,,,,
sparse-b,203,5.358623186721652e-07,9.621744946552234e-06,0.0,7.80456842097622e-06,1.983124659753366e-05,1.843290803353259e-05,1.0640283907723225e-07,1.1642231606545896e-07,,,,,,,,,,,,
sparse-b,204,2.425073700960026e-07,4.640956289600312e-06,0.0,3.761266505699451e-06,9.176800862282283e-06,9.328414140497736e-06,1.8511365105052073e-08,4.0098790516180674e-08,,,,,,,,,,,,
sparse-b,205,3.275911801527154e-06,7.680222301174946e-05,0.0,6.2096960769705e-05,9.946989991594206e-05,0.0001974821857579256,6.21083095135152e-06,4.045975421778585e-06,,,,,,,,,,,,
sparse-b,206,0.00042547769659888524,0.0033441746507729634,0.0,0.0027604352599381477,0.0030418275711576103,0.0077061964099744305,0.0003795666603341024,0.00224910796162571,,,,,,,,,,,,
sparse-b,207,0.0007229479869333598,0.004963459152832305,0.0,0.004115356919652516,0.004095997762701401,0.011837860565589354,0.0004885195351817847,0.0034314587478566803,,,,,,,,,,,,
sparse-b,208,0.0008173378465312656,0.005543665786645484,0.0,0.00459840019862264,0.003954185250287434,0.013898458926096313,0.0005362306479778984,0.003785788322220288,,,,,,,,,,,,
sparse-b,209,0.0007626865062664581,0.0057356528671357885,0.0,0.004741059594961922,0.003308562404716324,0.015363086167568565,0.0005624496358472154,0.00370851326041105,,,,,,,,,,,,
sparse-b,210,0.0005897062556580601,0.005481292080352058,0.0,0.004502974915413258,0.0026429272247321355,0.015581480274578537,0.0005534646822684225,0.0031472961398291343,,,,,,,,,,,,
sparse-b,211,0.00033315451068059514,0.005231335357058177,0.0,0.00425169918778266,0.002735601805740974,0.015421306099439541,0.0005247477408785754,0.0022436857821736154,,,,,,,,,,,,
sparse-b,212,0.00020636362182791781,0.004770872547911408,0.0,0.0038579707626947104,0.0029138983333660533,0.014351761783855128,0.0005064454347442196,0.001311384639680231,,,,,,,,,,,,
sparse-b,213,0.0003146556308929461,0.004193719354793036,0.0,0.0034179066100130176,0.002425475902756465,0.013071244235222844,0.0005424311651527359,0.0007357261160401002,,,,,,,,,,,,
sparse-b,214,3.7852349770009363e-06,0.00011838117546830486,0.0,9.546198737004407e-05,0.00018467156540513219,0.00026523988249482517,6.986240314059995e-06,1.662701365920209e-05,,,,,,,,,,,,
sparse-b,215,2.3376768045399755e-07,4.519121608853837e-06,0.0,3.662050823173869e-06,5.873776626783502e-06,1.1837055393870582e-05,1.2351767223466752e-07,2.4213674252659547e-07,,,,,,,,,,,,
sparse-b,216,1.917603511409052e-07,4.106686461859424e-06,0.0,3.32370123971572e-06,6.445649931000531e-06,9.484542745859819e-06,2.2410580701014195e-07,2.7244736356720555e-07,,,,,,,,,,,,
sparse-b,217,1.3451733997700443e-07,1.5088995383109844e-06,0.0,1.2340230986441886e-06,2.237350890429947e-06,3.3399780305271915e-06,2.7084658140409756e-07,1.8742265088270124e-07,,,,,,,,,,,,
sparse-b,218,6.489448529588022e-07,1.135860237185186e-05,0.0,9.21667086807325e-06,1.4330597170584978e-05,3.0644016462933176e-05,2.6629208572652094e-07,1.9350376816277015e-07,,,,,,,,,,,,
sparse-b,219,1.163919047580151e-06,2.124188508612267e-05,0.0,1.722629187841417e-05,2.5572996433225978e-05,5.856929213767348e-05,3.4021321769219016e-07,4.850385558990446e-07,,,,,,,,,,,,
sparse-b,220,1.717787317157187e-05,0.00027603048675560514,0.0,0.00022425996403879848,0.00026458131013997317,0.0007798344400969328,3.822881833308058e-05,2.1477378452434143e-05,,,,,,,,,,,,
sparse-b,221,1.4918203656245664e-05,0.00024691528975151754,0.0,0.00020051587253246318,0.00023633155493211355,0.0007065180801688841,2.6289984203971206e-05,1.8521539701101468e-05,,,,,,,,,,,,
sparse-b,222,7.018863840959199e-06,0.00012523635776812755,0.0,0.00010159285898269389,0.00010198664474205661,0.0003828645895909126,7.946816572279283e-06,8.147380167261707e-06,,,,,,,,,,,,
sparse-b,223,3.5838899984169567e-06,8.646008865028996e-05,0.0,6.988484891991536e-05,0.0002024382430954094,0.0001391983029793611,1.6679605597952082e-06,2.5358479665940815e-06,,,,,,,,,,,,
sparse-b,224,1.0021907571395e-05,0.00019806949286915016,0.0,0.00016045997580959914,0.0003588573295642731,0.00042448665258805284,4.000643083754639e-06,4.933346240520055e-06,,,,,,,,,,,,
sparse-b,225,1.641232928843367e-05,0.00030163275342806725,0.0,0.00024458866860014054,0.0004895315551536511,0.0006994101136243441,8.413333954730354e-06,9.176010979543416e-06,,,,,,,,,,,,
sparse-b,226,2.1254040886420836e-05,0.0003735486834628619,0.0,0.0003030897549475736,0.0006046881826823439,0.0008587752444729007,1.5848375027622406e-05,1.4882931668580452e-05,,,,,,,,,,,,
sparse-b,227,2.2986381989441224e-05,0.00040387501940442657,0.0,0.00032769729192142947,0.0006740455102920246,0.0008963004127649932,2.4853677307406487e-05,2.0300477253281774e-05,,,,,,,,,,,,
sparse-b,228,2.314544452849421e-05,0.00040678486816328696,0.0,0.00033005698343632837,0.0006776200737816703,0.0009010929477596632,3.0493922759077872e-05,1.793252835273642e-05,,,,,,,,,,,,
sparse-b,229,0.0003156365640123641,0.005140309710211436,0.0,0.004175375080971622,0.0076317136646135994,0.010450065660090732,0.001735176564834832,0.000744282951306577,,,,,,,,,,,,
sparse-b,230,0.0004024517821599195,0.006495085740832892,0.0,0.005276558949098297,0.01013805802723404,0.01361808453362804,0.0014436014097747914,0.0007805989926946941,,,,,,,,,,,,
sparse-b,231,3.0301592665314784e-05,0.000553236060651173,0.0,0.00044864916705400135,0.0009486300787262186,0.0011679056866304594,6.822355820884957e-05,2.818491903916464e-05,,,,,,,,,,,,
sparse-b,232,1.5021822106221993e-05,0.00026955882193398136,0.0,0.00021865142196842948,0.000497234457234667,0.0005430968380643128,2.2425976003458977e-05,1.547801643348671e-05,,,,,,,,,,,,
sparse-b,233,5.963629162055551e-06,0.00013710142702564896,0.0,0.00011087386745293031,0.000282325818732646,0.00023278965240052234,1.599165306467461e-05,1.7298583904752917e-05,,,,,,,,,,,,
sparse-b,234,3.935731790204747e-06,5.391180031789151e-05,0.0,4.3916586612354155e-05,9.085685366099882e-05,0.00010328025709582326,1.0820191946670267e-05,1.0689898568073692e-05,,,,,,,,,,,,
sparse-b,235,1.5562300615050679e-06,2.6475009032104007e-05,0.0,2.1491253237984217e-05,5.086405902088008e-05,5.469511954271874e-05,1.9263337988684365e-07,1.4822418493036222e-07,,,,,,,,,,,,
sparse-b,236,1.6381385657426686e-06,2.8480784253569338e-05,0.0,2.3112255116004004e-05,5.4958833503431406e-05,5.849251999346592e-05,2.6200685415586547e-07,2.0977666322416505e-07,,,,,,,,,,,,
sparse-b,237,0.00026470627743947723,0.0023097583016833947,0.0,0.0019007478968346113,0.006523655152173244,0.0019232126793263036,0.0003773813252742475,0.0004147840499597828,,,,,,,,,,,,
sparse-b,238,0.00012623728296708972,0.0028442699707741407,0.0,0.00230066343321273,0.008024278668026198,0.0029374180556192156,0.00030497976904753565,0.0001104033904036133,,,,,,,,,,,,
sparse-b,239,8.587993797064412e-05,0.0029300146401605356,0.0,0.0023611876997225575,0.008107450258859835,0.0030270742185851546,0.00026577807358721113,0.00031975600960994254,,,,,,,,,,,,
sparse-b,240,7.576439671295725e-05,0.0028799173709753195,0.0,0.002319086776122847,0.007934998236275229,0.0027548683819488,0.00022224809912245097,0.000607554766554799,,,,,,,,,,,,
sparse-b,241,9.50956356476797e-05,0.0027320816156660996,0.0,0.0022046844196624157,0.007385447675346297,0.002534671002846666,0.00019380005889097374,0.0008144077255804638,,,,,,,,,,,,
sparse-b,242,0.00012468049403215257,0.002497087589751868,0.0,0.0020226061706079246,0.00650686341883984,0.00243306139791285,0.00017437052617578323,0.0008740550160789986,,,,,,,,,,,,
sparse-b,243,0.00013989344990111396,0.0023754227686504583,0.0,0.0019283169049005896,0.006011390058239847,0.002577810436710611,0.0001574739028436497,0.0007550166768077254,,,,,,,,,,,,
sparse-b,244,0.00011398555285242676,0.002297759326682861,0.0,0.0018610045719167738,0.0053813210677792316,0.0032217822825350356,0.0001027769653519159,0.0004851569910652606,,,,,,,,,,,,
sparse-b,245,8.270217339537264e-05,0.002277239407453024,0.0,0.0018383319606414938,0.0049093529473239325,0.003911533710968119,5.963278953083805e-05,0.00022843818198920593,,,,,,,,,,,,
sparse-b,246,6.696244276044564e-05,0.0022987715561795935,0.0,0.001852409733495764,0.004504666937751637,0.004141880574865698,7.378257852824725e-05,0.0004747561335727912,,,,,,,,,,,,
sparse-b,247,1.003730096259966e-05,0.0002115611579350437,0.0,0.00017125638654055488,0.0003842260763560734,0.0004466351132414563,4.298457799362352e-06,1.1084984343282773e-05,,,,,,,,,,,,
sparse-b,248,3.227768881229013e-06,6.824656218884146e-05,0.0,5.524280352731897e-05,0.00013244068606444725,0.00013598881082665042,1.2359320168475047e-06,3.320819847420656e-06,,,,,,,,,,,,
sparse-b,249,1.0118969746842501e-05,0.00027969105827300853,0.0,0.00022577664056777532,0.0007033595072689767,0.00033070041272327,3.0160069081026597e-05,5.454424401876058e-05,,,,,,,,,,,,
sparse-b,250,1.1180969550777008e-05,0.00022207459506438324,0.0,0.000179895869961662,0.0007207244689098908,9.998886300419459e-05,4.4417090135603596e-05,2.3167958207844017e-05,,,,,,,,,,,,
sparse-b,251,2.724685893190115e-05,0.0002427379195421467,0.0,0.00019963970742009756,0.0007583998930544422,0.00012022255826128181,5.202016194051535e-05,4.030906491234735e-05,,,,,,,,,,,,
